0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:35:12 +0530] "GET /Parlimate HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:35:54 +0530] "GET /sidebar1.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:35:54 +0530] "GET /Parlimate/header.css HTTP/1.1" 404 775
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:35:54 +0530] "GET /Parlimate/assets/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:35:54 +0530] "GET /Parlimate/script.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:35:54 +0530] "GET /Parlimate/fund-pop.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:35:54 +0530] "GET /Parlimate/home.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:05 +0530] "GET /Parlimate/Announcements/GetListServlet?announcementId=123 HTTP/1.1" 200 8206
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:05 +0530] "GET /Parlimate/Announcements/GetListServlet?announcementId=123 HTTP/1.1" 200 31216
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:05 +0530] "GET /css/app-wa-09b459cf485d4b1f3304947240314c05.css?vsn=d HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:05 +0530] "GET /Parlimate/Announcements/ann.css HTTP/1.1" 200 12224
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:05 +0530] "GET /sidebar1.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:05 +0530] "GET /css/app-wa-09b459cf485d4b1f3304947240314c05.css?vsn=d HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:05 +0530] "GET /Parlimate/Announcements/header.css HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:06 +0530] "GET /Parlimate/Fundraising/fundraising.jsp HTTP/1.1" 200 38293
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:06 +0530] "GET /css/app-wa-09b459cf485d4b1f3304947240314c05.css?vsn=d HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:06 +0530] "GET /sidebar1.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:06 +0530] "GET /Parlimate/Fundraising/header.css HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:06 +0530] "GET /Parlimate/loadSidebar.js HTTP/1.1" 404 779
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:06 +0530] "GET /Parlimate/Fundraising/fund-pop.js HTTP/1.1" 200 1982
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:06 +0530] "GET /Parlimate/Fundraising/fundraising.css HTTP/1.1" 200 5980
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:06 +0530] "GET /Parlimate/Fundraising/fund-popup.css HTTP/1.1" 200 6160
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:15 +0530] "GET /Parlimate/Fundraising/GetAllRequestServlet HTTP/1.1" 200 35342
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:15 +0530] "GET /sidebar1.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:15 +0530] "GET /Parlimate/Fundraising/header.css HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:15 +0530] "GET /Parlimate/loadSidebar.js HTTP/1.1" 404 779
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:15 +0530] "GET /Parlimate/Fundraising/details.css HTTP/1.1" 200 2290
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:22 +0530] "GET /Parlimate/Notification/notification.jsp HTTP/1.1" 200 12811
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:22 +0530] "GET /Parlimate/Notification/notification.jsp HTTP/1.1" 200 12811
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:22 +0530] "GET /css/app-wa-09b459cf485d4b1f3304947240314c05.css?vsn=d HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:22 +0530] "GET /sidebar1.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:22 +0530] "GET /Parlimate/notifications.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:22 +0530] "GET /Parlimate/Notification/header.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:24 +0530] "GET /Parlimate/Surveys/surveys.jsp HTTP/1.1" 200 18115
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:24 +0530] "GET /Parlimate/Surveys/surveys.jsp HTTP/1.1" 200 8206
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:24 +0530] "GET /css/app-wa-09b459cf485d4b1f3304947240314c05.css?vsn=d HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:24 +0530] "GET /Parlimate/Surveys/header.css HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:24 +0530] "GET /sidebar1.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:24 +0530] "GET /Parlimate/Surveys/surveys.css HTTP/1.1" 200 3443
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:28 +0530] "GET /Parlimate/DiscussionRoom/discussion-room.jsp HTTP/1.1" 200 40597
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:28 +0530] "GET /Parlimate/DiscussionRoom/discussion-room.jsp HTTP/1.1" 200 8206
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:28 +0530] "GET /Parlimate/DiscussionRoom/header.css HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:28 +0530] "GET /css/app-wa-09b459cf485d4b1f3304947240314c05.css?vsn=d HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:28 +0530] "GET /sidebar1.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:28 +0530] "GET /Parlimate/DiscussionRoom/discussion-room.css HTTP/1.1" 200 7149
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:28 +0530] "GET /Parlimate/loadSidebar.js HTTP/1.1" 404 779
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:28 +0530] "GET /Parlimate/assets/images/AKD.jpg HTTP/1.1" 200 118476
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:28 +0530] "GET /Parlimate/DiscussionRoom/discussin.js HTTP/1.1" 200 1084
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:28 +0530] "GET /Parlimate/assets/images/ranil.jpg HTTP/1.1" 200 23947
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:28 +0530] "GET /Parlimate/assets/images/images.jpeg HTTP/1.1" 200 8085
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:28 +0530] "GET /Parlimate/DiscussionRoom/reqPop.js HTTP/1.1" 200 1598
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:28 +0530] "GET /Parlimate/DiscussionRoom/reqPop.css HTTP/1.1" 200 6108
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:32 +0530] "GET /Parlimate/Notification/notification.jsp HTTP/1.1" 200 12811
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:32 +0530] "GET /Parlimate/Notification/notification.jsp HTTP/1.1" 200 12811
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:32 +0530] "GET /css/app-wa-09b459cf485d4b1f3304947240314c05.css?vsn=d HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:32 +0530] "GET /sidebar1.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:32 +0530] "GET /Parlimate/notifications.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:32 +0530] "GET /Parlimate/Notification/header.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:34 +0530] "GET /Parlimate/Surveys/surveys.jsp HTTP/1.1" 200 8206
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:34 +0530] "GET /Parlimate/Surveys/surveys.jsp HTTP/1.1" 200 18115
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:34 +0530] "GET /sidebar1.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:34 +0530] "GET /css/app-wa-09b459cf485d4b1f3304947240314c05.css?vsn=d HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:34 +0530] "GET /Parlimate/Surveys/header.css HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:41 +0530] "GET /Parlimate/DiscussionRoom/discussion-room.jsp HTTP/1.1" 200 8206
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:41 +0530] "GET /Parlimate/DiscussionRoom/discussion-room.jsp HTTP/1.1" 200 40597
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:41 +0530] "GET /css/app-wa-09b459cf485d4b1f3304947240314c05.css?vsn=d HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:41 +0530] "GET /sidebar1.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:41 +0530] "GET /Parlimate/DiscussionRoom/header.css HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:41 +0530] "GET /Parlimate/loadSidebar.js HTTP/1.1" 404 779
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:50 +0530] "GET /Parlimate/Surveys/surveys.jsp HTTP/1.1" 200 8206
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:50 +0530] "GET /Parlimate/Surveys/surveys.jsp HTTP/1.1" 200 18115
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:50 +0530] "GET /css/app-wa-09b459cf485d4b1f3304947240314c05.css?vsn=d HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:50 +0530] "GET /sidebar1.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:50 +0530] "GET /Parlimate/Surveys/header.css HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:51 +0530] "GET /Parlimate/Notification/notification.jsp HTTP/1.1" 200 12811
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:51 +0530] "GET /Parlimate/Notification/notification.jsp HTTP/1.1" 200 12811
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:51 +0530] "GET /css/app-wa-09b459cf485d4b1f3304947240314c05.css?vsn=d HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:51 +0530] "GET /Parlimate/notifications.css HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:51 +0530] "GET /sidebar1.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:51 +0530] "GET /Parlimate/Notification/header.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:53 +0530] "GET /Parlimate/Fundraising/fundraising.jsp HTTP/1.1" 200 8206
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:53 +0530] "GET /Parlimate/Fundraising/fundraising.jsp HTTP/1.1" 200 38293
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:53 +0530] "GET /css/app-wa-09b459cf485d4b1f3304947240314c05.css?vsn=d HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:53 +0530] "GET /sidebar1.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:53 +0530] "GET /Parlimate/loadSidebar.js HTTP/1.1" 404 779
0:0:0:0:0:0:0:1 - - [07/Jan/2025:07:36:53 +0530] "GET /Parlimate/Fundraising/header.css HTTP/1.1" 404 791
